0.253000	1.137879	1.010702
0.254000	1.138472	1.010787
0.255000	1.139065	1.010873
0.256000	1.139659	1.010959
0.257000	1.140253	1.011045
0.258000	1.140848	1.011131
0.259000	1.141443	1.011218
0.260000	1.142039	1.011305
0.261000	1.142635	1.011392
0.262000	1.143231	1.011480
0.263000	1.143828	1.011568
0.264000	1.144425	1.011657
0.265000	1.145023	1.011745
0.266000	1.145621	1.011834
0.267000	1.146219	1.011924
0.268000	1.146818	1.012014
0.269000	1.147417	1.012104
0.270000	1.148016	1.012194
0.271000	1.148616	1.012285
0.272000	1.149217	1.012376
0.273000	1.149818	1.012468
0.274000	1.150419	1.012560
0.275000	1.151021	1.012652
0.276000	1.151623	1.012744
0.277000	1.152225	1.012837
0.278000	1.152828	1.012931
0.279000	1.153431	1.013024
0.280000	1.154035	1.013118
0.281000	1.154639	1.013212
0.282000	1.155244	1.013307
0.283000	1.155849	1.013402
0.284000	1.156454	1.013497
0.285000	1.157060	1.013593
0.286000	1.157666	1.013689
0.287000	1.158273	1.013785
0.288000	1.158880	1.013881
0.289000	1.159487	1.013978
0.290000	1.160095	1.014076
0.291000	1.160703	1.014173
0.292000	1.161312	1.014271
0.293000	1.161921	1.014370
0.294000	1.162530	1.014468
0.295000	1.163140	1.014567
0.296000	1.163751	1.014667
0.297000	1.164361	1.014766
0.298000	1.164972	1.014867
0.299000	1.165584	1.014967
0.300000	1.166196	1.015068
0.301000	1.166808	1.015169
0.302000	1.167421	1.015270
0.303000	1.168035	1.015372
0.304000	1.168648	1.015474
0.305000	1.169262	1.015576
0.306000	1.169877	1.015679
0.307000	1.170492	1.015782
0.308000	1.171107	1.015886
0.309000	1.171723	1.015990
0.310000	1.172339	1.016094
0.311000	1.172956	1.016198
0.312000	1.173573	1.016303
0.313000	1.174190	1.016408
0.314000	1.174808	1.016514
0.315000	1.175426	1.016620
0.316000	1.176045	1.016726
0.317000	1.176664	1.016833
0.318000	1.177284	1.016939
0.319000	1.177904	1.017047
0.320000	1.178524	1.017154
0.321000	1.179145	1.017262
0.322000	1.179766	1.017370
0.323000	1.180388	1.017479
0.324000	1.181010	1.017588
0.325000	1.181633	1.017697
0.326000	1.182256	1.017807
0.327000	1.182879	1.017917
0.328000	1.183503	1.018027
0.329000	1.184127	1.018138
0.330000	1.184752	1.018249
0.331000	1.185377	1.018360
0.332000	1.186003	1.018472
0.333000	1.186629	1.018584
0.334000	1.187255	1.018697
0.335000	1.187882	1.018809
0.336000	1.188509	1.018922
0.337000	1.189137	1.019036
0.338000	1.189765	1.019150
0.339000	1.190393	1.019264
0.340000	1.191022	1.019378
0.341000	1.191652	1.019493
0.342000	1.192282	1.019608
0.343000	1.192912	1.019724
0.344000	1.193543	1.019840
0.345000	1.194174	1.019956
0.346000	1.194805	1.020072
0.347000	1.195437	1.020189
0.348000	1.196070	1.020307
0.349000	1.196703	1.020424
0.350000	1.197336	1.020542
0.351000	1.197970	1.020660
0.352000	1.198604	1.020779
0.353000	1.199238	1.020898
0.354000	1.199873	1.021017
0.355000	1.200509	1.021137
0.356000	1.201145	1.021257
0.357000	1.201781	1.021377
0.358000	1.202418	1.021498
0.359000	1.203055	1.021619
0.360000	1.203693	1.021740
0.361000	1.204331	1.021862
0.362000	1.204969	1.021984
0.363000	1.205608	1.022107
0.364000	1.206248	1.022229
0.365000	1.206888	1.022353
0.366000	1.207528	1.022476
0.367000	1.208169	1.022600
0.368000	1.208810	1.022724
0.369000	1.209452	1.022849
0.370000	1.210094	1.022973
0.371000	1.210736	1.023099
0.372000	1.211379	1.023224
0.373000	1.212022	1.023350
0.374000	1.212666	1.023476
0.375000	1.213310	1.023603
0.376000	1.213955	1.023730
0.377000	1.214600	1.023857
0.378000	1.215246	1.023985
0.379000	1.215892	1.024113
0.380000	1.216538	1.024241
0.381000	1.217185	1.024370
0.382000	1.217833	1.024499
0.383000	1.218480	1.024628
0.384000	1.219129	1.024758
0.385000	1.219777	1.024888
0.386000	1.220427	1.025018
0.387000	1.221076	1.025149
0.388000	1.221726	1.025280
0.389000	1.222377	1.025412
0.390000	1.223028	1.025543
0.391000	1.223679	1.025676
0.392000	1.224331	1.025808
0.393000	1.224983	1.025941
0.394000	1.225636	1.026074
0.395000	1.226289	1.026208
0.396000	1.226943	1.026342
0.397000	1.227597	1.026476
0.398000	1.228251	1.026611
